layer,score,score_error,architecture,task,kind,source,between-concept dimensionality,between-concept radius,bias (mean),bias (std),other signal-noise-overlap (mean),other signal-noise-overlap (std),self signal-noise-overlap (mean),self signal-noise-overlap (std),signal (mean),signal (std),signal-noise-ratio (mean),signal-noise-ratio (std),within-concept dimensionality (mean),within-concept dimensionality (std),within-concept radius (mean),within-concept radius (std),80% variance,alpha,effective dimensionality,MRR
layer4.2.relu,0.1440256101756468,0.0067953103179703,ResNet50,Denoising,Self-Supervised,Taskonomy,1.189296902276502,22.352317810058597,0.0303611885756254,0.2540433406829834,21.136245727539062,15.898225784301758,21.071348190307617,15.727017402648926,3.516894817352295,2.283638000488281,0.3083338120045895,0.1676757499650104,1.3018776493633777,0.1213009104698561,55.456912994384766,9.465680122375488,1.0,2.73079645343098,1.2507069518245744,0.14791048885227448
layer1.0.relu,0.2302687555916014,0.0036480644494397,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.7906122765138337,0.55534827709198,0.0250248089432716,0.2297651469707489,18.170774459838867,11.528668403625488,18.108379364013672,11.22450351715088,4.233475685119629,2.117753028869629,0.5123366505700624,0.2111834194800895,2.501359580341364,0.2920042508933007,1.2111824750900269,0.1879267692565918,2.0,2.4354042791702835,2.756508170127601,0.19050611827041516
layer1.1.relu,0.226380154295462,0.0037073746546564,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.4961823489801005,0.6689363718032837,0.026632597669959,0.2373496145009994,21.33823585510254,15.132645606994627,21.263656616210938,14.8186674118042,4.409379482269287,2.418930768966675,0.4869385046797321,0.2068562947718439,2.036059010611615,0.3020169704090902,1.373979091644287,0.2178701311349868,2.0,2.351345529484876,2.1331223143511964,0.19046647747599094
layer1.2.relu,0.2170717239264165,0.003749947269424,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.316671978123667,0.8823559284210205,0.029088182374835,0.2486261874437332,24.182918548583984,17.956584930419922,24.09802627563477,17.631916046142578,4.496153354644775,2.672664165496826,0.4501400664743267,0.2046572957432023,1.6568704135194512,0.2101626739047589,1.7479918003082275,0.2889181971549988,2.0,2.196057805342274,1.7315039310215676,0.18374561212005638
layer2.0.relu,0.1731799735007561,0.0031750713247254,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.2412225559398204,0.7439533472061157,0.0363189987838268,0.2798848450183868,26.368104934692383,19.76473617553711,26.299928665161133,19.52972221374512,4.548800945281982,2.8433709144592285,0.4196393543227207,0.2111440954090837,1.3918006455269063,0.1263300255664443,1.4448301792144775,0.2662662863731384,1.0,2.242964092256215,1.4727372115432271,0.17106001184425979
layer2.1.relu,0.1798357428162882,0.0027714496841893,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.340830361698615,0.8149785995483398,0.036452367901802,0.2801596522331238,25.16387367248535,18.63262939453125,25.09374046325684,18.405366897583008,4.563750743865967,2.732966184616089,0.4440467365419774,0.2134130676496043,1.5176710638652993,0.1656108106664706,1.5962889194488523,0.2945866584777832,2.0,2.2087102688079527,1.6337917661021752,0.17427642379262093
layer2.2.relu,0.1809376479707157,0.0035030048127483,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.451177174312403,0.8208943605422974,0.0360043831169605,0.2781665623188019,23.836790084838867,17.32942008972168,23.76862335205078,17.139225006103516,4.55485725402832,2.6097426414489746,0.4666350702674097,0.2138785852424401,1.6706053996108077,0.198435985455429,1.6260091066360474,0.2994347214698791,2.0,2.1674252392344693,1.8243626198756957,0.17870058780455522
layer2.3.relu,0.1748769726753234,0.0030802386100771,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.454042192034784,0.9154036641120912,0.0310316458344459,0.2569844424724579,22.792295455932617,16.371999740600586,22.711471557617188,16.141738891601562,4.461233139038086,2.504477262496948,0.4705833216454247,0.2113584681199605,1.822483005061511,0.246084342965379,1.8455283641815183,0.3151407837867737,2.0,1.9228159991355396,1.958598038457404,0.17979115562980413
layer3.0.relu,0.1852597537221689,0.0031999676577037,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.714578029356128,0.4866265952587127,0.0301547870039939,0.2530133426189422,20.82832717895508,14.27867031097412,20.74168968200684,14.047837257385254,4.4852142333984375,2.315798759460449,0.5177379417341725,0.2183170172317859,2.173136583572011,0.34113867158758,0.994301438331604,0.1681184023618698,2.0,1.9955116293086688,2.372025063026407,0.18807881707192087
layer3.1.relu,0.192208630900038,0.0041944497444035,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.8197033089957515,0.4733021557331085,0.0291636623442173,0.2485110610723495,20.05190658569336,13.558867454528809,19.955307006835938,13.310468673706056,4.475656032562256,2.248037576675415,0.536081177733344,0.2218886240551663,2.325122246264664,0.3731941933352883,0.974621593952179,0.1617575287818908,3.0,2.008865878555648,2.5469707736801217,0.1924418074976986
layer3.2.relu,0.193983101298368,0.0041344556641442,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.8046361899943089,0.468393862247467,0.0291298851370811,0.2483793795108795,20.136756896972656,13.652610778808594,20.04144096374512,13.40731716156006,4.479067325592041,2.256233692169189,0.5350529567243749,0.2214212300395984,2.313853962308238,0.3743112272994874,0.962991178035736,0.1597988903522491,3.0,2.0422857325325743,2.544374282507756,0.19236934155237878
layer3.3.relu,0.1936283964081517,0.0038217673073042,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.794293474792244,0.4646523296833038,0.0290589164942502,0.2480773627758026,20.187427520751957,13.713587760925291,20.09296417236328,13.469538688659668,4.480435848236084,2.2613229751586914,0.5343860504507313,0.2210887873664088,2.3073465026270426,0.3757249650830129,0.9544238448143004,0.1582401990890503,3.0,2.116562125484253,2.5435471231316025,0.1924534818011274
layer3.4.relu,0.1953475874192607,0.0040333145318604,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.7865436325875288,0.4562642872333526,0.0286266654729843,0.2461729049682617,20.186872482299805,13.82309913635254,20.0888671875,13.559019088745115,4.4862589836120605,2.26049280166626,0.5394352000557565,0.2217809835868137,2.313786569476078,0.3886420605700675,0.9357948899269104,0.1540832221508026,3.0,2.1263741566897627,2.555268950810356,0.19524556196524534
layer3.5.relu,0.1996331281507851,0.0041377366682266,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.8049628641922908,0.4470089077949524,0.0282910615205764,0.244671881198883,20.14077377319336,13.830584526062012,20.040048599243164,13.554972648620604,4.493916034698486,2.249314308166504,0.5456435356120779,0.2244939395868891,2.3133946447874965,0.3962518137870247,0.9167281985282898,0.1501752287149429,3.0,2.5187029603126923,2.556397366005719,0.19739276871660857
layer4.0.relu,0.1707772777419541,0.0023668382713541,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.1832177733125058,0.126312181353569,0.038313839584589,0.2880394458770752,27.039783477783203,19.88500595092773,26.964597702026367,19.69687843322754,4.538128852844238,2.86675763130188,0.4053262267797167,0.2090957627011392,1.3542933300404605,0.117221903479261,0.2440470308065414,0.0465399734675884,1.0,2.6129331051778544,1.4082389449752435,0.1658083988674287
layer4.1.relu,0.1615132295749,0.0027189032612737,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.139078563649356,0.1217632889747619,0.039358876645565,0.2923108637332916,27.74449920654297,20.48233985900879,27.67691421508789,20.31251716613769,4.511319637298584,2.926351547241211,0.3878044767713437,0.2095369567732002,1.2785867074509938,0.0926685873711608,0.234981894493103,0.0454234480857849,1.0,2.5770296584876795,1.3296885685771378,0.159756076699282
layer4.2.relu,0.1505496388774649,0.00227690613364,ResNet50,Edge Detection (2D),Supervised,Taskonomy,1.1059903678772762,0.1207520216703414,0.0397745110094547,0.2940112054347992,28.29165267944336,20.9355583190918,28.22941398620605,20.773256301879883,4.487572193145752,2.9792401790618896,0.373375910820741,0.2115267106643825,1.2278842990750487,0.0805024817930652,0.2325756102800369,0.0451660342514514,1.0,2.7212006992052755,1.27789634205852,0.15420659463887984
layer1.0.relu,0.2563100192752857,0.0029397052253518,ResNet50,Edge Detection (3D),Supervised,Taskonomy,3.4214268761745434,1.0952056646347046,0.0526289716362953,0.3410248160362243,21.93436622619629,13.767560005187988,21.31429481506348,11.80120849609375,5.814121723175049,2.4595727920532227,0.8535719553029792,0.4112045366233861,3.0253501023661333,0.616779218646461,1.829440951347351,0.4107147455215454,4.0,2.2175374543076694,3.382783113390317,0.2979188762059999
layer1.1.relu,0.2752768760982353,0.0028249688246236,ResNet50,Edge Detection (3D),Supervised,Taskonomy,3.51872159393654,1.357578992843628,0.0605394951999187,0.371481329202652,21.385272979736328,14.68668270111084,20.441747665405277,11.185650825500488,5.831888675689697,2.521909236907959,0.8940912632700706,0.4594288315126142,3.266491657003568,0.6302336750896455,2.2374930381774902,0.5680596232414246,4.0,2.184532127685784,3.826173052865455,0.3004514767713896
layer1.2.relu,0.2841924585432702,0.0021390177605657,ResNet50,Edge Detection (3D),Supervised,Taskonomy,3.3680766222018104,1.5316097736358645,0.058632269501686,0.3666930794715881,20.49983787536621,14.395916938781738,19.642013549804688,11.206025123596191,5.604185104370117,2.428261041641236,0.8698576954583117,0.4439899025310104,3.105866548683397,0.6055809550079951,2.6251790523529053,0.6691989898681641,4.0,2.128329150276928,3.446373239148278,0.296046084973078
layer2.0.relu,0.2904554406897996,0.0026955669636616,ResNet50,Edge Detection (3D),Supervised,Taskonomy,3.813505712997725,1.31894052028656,0.044843453913927,0.314954400062561,18.285011291503903,12.08273220062256,17.707843780517578,10.047929763793944,5.197086334228516,2.10237717628479,0.840881422330749,0.4338227153432154,2.857029915880237,0.5940696874723461,2.4489622116088867,0.5338819622993469,4.0,2.0914528833370376,3.122378376819083,0.2892480472743333
layer2.1.relu,0.2830739651308044,0.0022001749259066,ResNet50,Edge Detection (3D),Supervised,Taskonomy,3.607518905061854,1.451706051826477,0.0410417318344116,0.2994215190410614,18.004594802856445,12.007404327392578,17.595727920532227,10.683452606201172,4.955430030822754,2.0060818195343018,0.78729518955381,0.4047961859378214,2.50508249603656,0.5831592395506758,2.8346385955810547,0.5844112038612366,3.0,2.055750100537066,2.4989387760221398,0.2814446161883867
layer2.2.relu,0.2834905346621704,0.0026789367394217,ResNet50,Edge Detection (3D),Supervised,Taskonomy,3.0946873640582293,1.8326094150543213,0.0384996458888053,0.2886984944343567,18.25154685974121,12.616582870483398,17.97227668762207,11.765196800231934,4.62865161895752,1.9533616304397583,0.6896488526744848,0.3587767367439329,2.054146019488267,0.5071736112202652,3.827250480651856,0.7582101225852966,2.0,2.0852868926359576,1.914522518635886,0.26046987737097677
layer2.3.relu,0.2934801581017874,0.0028488672686036,ResNet50,Edge Detection (3D),Supervised,Taskonomy,3.066140789894736,1.948629379272461,0.0373940989375114,0.2840512692928314,18.080629348754883,12.505495071411133,17.813579559326172,11.686982154846191,4.613688945770264,1.9423580169677732,0.6921810321469132,0.3522003035401358,2.1024132204538586,0.5334514662291511,4.090025424957275,0.7951691746711731,3.0,1.9725835607606923,1.9324527040822037,0.2625938601897764
layer3.0.relu,0.295541239097644,0.0030058120888745,ResNet50,Edge Detection (3D),Supervised,Taskonomy,2.562445268559657,1.8642715215682983,0.0341204106807708,0.2703121602535248,18.515329360961918,13.32223892211914,18.328510284423828,12.758044242858888,4.425518035888672,1.9851280450820925,0.6276266719395899,0.3107108193300228,1.8822753986607037,0.4937453822047749,4.070586204528809,0.7527660727500916,2.0,1.9629627593422967,1.6655284089710989,0.2509056267206298
layer3.1.relu,0.3006063005879743,0.0036576793016244,ResNet50,Edge Detection (3D),Supervised,Taskonomy,2.619238280708698,2.037371158599853,0.0330739170312881,0.2658192217350006,17.764448165893555,12.70677375793457,17.591169357299805,12.17243480682373,4.285406589508057,1.8906702995300293,0.6152117199023392,0.3022696602686014,1.8573614437158,0.4837157392514337,4.601363658905029,0.8412137031555176,2.0,1.9213339333546773,1.6383223562033356,0.2473008747244617
layer3.2.relu,0.2974714281090365,0.0027328818495712,ResNet50,Edge Detection (3D),Supervised,Taskonomy,2.26439280124996,2.1539039611816406,0.0365931093692779,0.2805396318435669,18.395544052124023,13.494009017944336,18.194974899291992,12.84228229522705,4.202748775482178,1.9634000062942505,0.5742682982221841,0.2933838410397533,1.7621400477111182,0.451704690115717,4.933892250061035,0.9499601721763612,1.0,1.887700545464961,1.5433805781450296,0.2385040500516618
layer3.3.relu,0.3023761127961936,0.003791793494494,ResNet50,Edge Detection (3D),Supervised,Taskonomy,2.428113267544472,2.0949461460113525,0.0360952764749527,0.2785301208496094,17.64377212524414,12.829045295715332,17.4296875,12.12243366241455,4.194098949432373,1.9007784128189087,0.5955915107155078,0.3003932182305269,1.891729822850761,0.5246420495841881,4.827981472015381,0.9238359332084656,2.0,1.843349207725952,1.6247281456985088,0.24320894187309436
layer3.4.relu,0.2995429553319363,0.0031922852105839,ResNet50,Edge Detection (3D),Supervised,Taskonomy,2.3974585944553963,2.110714912414551,0.0374621860682964,0.2842144966125488,17.46125602722168,12.796506881713867,17.239343643188477,12.062414169311523,4.159138202667236,1.9003303050994875,0.5919053141310784,0.2968246845816049,1.9349732645060271,0.5760849344676578,4.908781051635742,0.9553499817848206,2.0,1.812518215232719,1.6393731413641666,0.24165907984489374
layer3.5.relu,0.2942464237748277,0.0032714234697993,ResNet50,Edge Detection (3D),Supervised,Taskonomy,2.313015862065659,2.1683075428009038,0.0405215583741664,0.2965202033519745,17.47093391418457,12.971258163452148,17.235048294067383,12.197808265686035,4.090534210205078,1.910532832145691,0.5743147009590596,0.2931593493811723,1.8706188691491672,0.5472024318381904,5.13467264175415,1.0335016250610352,2.0,1.7927077333276025,1.5935061973819875,0.234928332782522
layer4.0.relu,0.2881077914615205,0.0037635164902632,ResNet50,Edge Detection (3D),Supervised,Taskonomy,2.184777317963808,1.5242286920547483,0.0662590414285659,0.3880932033061981,17.625242233276367,13.819269180297852,17.14304542541504,12.214120864868164,3.9901585578918457,2.0750741958618164,0.5344660159618014,0.2755745368808539,1.80663111641876,0.3975808912486343,3.784280300140381,0.9396066069602966,2.0,1.7988242714660378,1.579038808281206,0.21648119554991715
layer4.1.relu,0.2713067569008676,0.0047532473566444,ResNet50,Edge Detection (3D),Supervised,Taskonomy,1.4570805240948463,2.510517835617065,0.2631451189517975,0.9068797826766968,23.12932777404785,24.435392379760746,20.89835548400879,16.914583206176758,4.262276649475098,3.516160726547241,0.4796807449089859,0.4162537774947092,1.6073422438018838,0.6442303775805214,6.470155239105225,3.027615547180176,1.0,1.8490976140781537,1.2902684434718927,0.18532687518222538
layer4.2.relu,0.2468499456490941,0.0050730421091388,ResNet50,Edge Detection (3D),Supervised,Taskonomy,1.1863418703998974,3.9119372367858887,0.4785603582859039,1.416115403175354,28.210472106933597,35.399017333984375,24.978694915771484,24.58224105834961,4.688832759857178,5.0212883949279785,0.4734319564787936,0.5480606721838416,1.4962035825888529,0.7024203512518953,10.04592514038086,5.992206573486328,1.0,1.887160873875848,1.136825551244371,0.17358122938337156
layer1.0.relu,0.2467400553327507,0.00361539036119,ResNet50,Egomotion,Supervised,Taskonomy,3.5385793984144778,1.7374733686447144,0.0705153569579124,0.4028721153736114,21.92241668701172,15.178956031799316,20.51491928100586,10.136374473571776,6.088985443115234,2.665377140045166,0.962837905104309,0.5400354627959847,3.648936709957396,0.8939224613105112,2.727754831314087,0.7422629594802856,4.0,2.290101542892242,4.638669732791871,0.3031034122298575
layer1.1.relu,0.248684547294903,0.0032988505058219,ResNet50,Egomotion,Supervised,Taskonomy,2.895459148858879,2.050581455230713,0.065789945423603,0.3877585828304291,23.020898818969727,16.661314010620117,21.828601837158203,12.540599822998049,6.00380802154541,2.765813112258911,0.8910414629021659,0.4726591257709716,3.309745279626904,0.7652991969151828,3.218668222427368,0.8486595153808594,4.0,2.2351695989435654,3.9686551906030383,0.290567373751532
layer1.2.relu,0.2513569972990906,0.0033713783580852,ResNet50,Egomotion,Supervised,Taskonomy,2.796282684436864,2.1694424152374268,0.062226053327322,0.3756226301193237,23.245515823364254,16.647790908813477,22.18345642089844,13.232170104980469,5.892430305480957,2.708540439605713,0.8521228388123415,0.4422237848471284,3.0644568172721,0.6736292754705298,3.4574146270751958,0.8892939686775208,4.0,2.1529188656353164,3.530051278645915,0.28731890888622347
layer2.0.relu,0.2650917179043934,0.0030198532834271,ResNet50,Egomotion,Supervised,Taskonomy,3.1501397684876573,2.2915945053100586,0.0660917088389396,0.3885113894939422,22.25223922729492,15.862676620483398,21.04110717773437,11.743865966796877,5.850693702697754,2.65582537651062,0.8759243108319424,0.4595969525826103,3.272972381616835,0.7303648423337338,3.6915533542633057,0.9814625978469848,4.0,2.104163354692421,3.8530985172149865,0.28979727568900715
