accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0912,0.2544,0.19178637109717325,5,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.114,0.3292,0.23276619080476899,20,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.1364,0.3556,0.25461461115852874,50,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0524,0.158,0.13168352047552068,1,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0736,0.2312,0.17273807427295781,5,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.1116,0.312,0.2248872245894492,20,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.1316,0.3288,0.2451599409559321,50,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0696,0.1872,0.15265725464183905,1,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0956,0.2536,0.19352828635294494,5,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1092,0.308,0.22312311986844044,20,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1308,0.3276,0.24214275890772302,50,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.062,0.182,0.14417022636762275,1,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0788,0.2128,0.1694434813747941,5,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1052,0.292,0.21331700725531477,20,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1084,0.3024,0.2215563525614682,50,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0688,0.1844,0.15265963004545557,1,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1036,0.2852,0.209049155563155,5,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.106,0.2976,0.2168705015206099,20,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1156,0.32,0.2306469433336645,50,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.06,0.1852,0.1473712154880896,1,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0952,0.258,0.19691505078902596,5,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1132,0.304,0.2242783206314207,20,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1216,0.3232,0.2342846410493988,50,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0568,0.1748,0.14106162772183076,1,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0928,0.244,0.18956210833901405,5,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1128,0.3008,0.22007628567356446,20,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1248,0.3204,0.2359540917971955,50,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0608,0.1792,0.14370427508960648,1,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0944,0.2764,0.1998463180480456,5,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1088,0.306,0.22089740121412424,20,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.116,0.3328,0.23408960677974525,50,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.058,0.1976,0.15041652526604077,1,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.088,0.2532,0.1910157836783638,5,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1192,0.3008,0.2285432529202417,20,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1248,0.34,0.24193216568521922,50,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0744,0.2012,0.15865895466402594,1,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0868,0.2572,0.18979412558322514,5,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1076,0.3104,0.22170239040643883,20,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1244,0.3328,0.2417353924155657,50,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0684,0.1904,0.1535000462561712,1,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0848,0.2476,0.18627243039461935,5,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1076,0.3084,0.2224026670250301,20,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1288,0.3436,0.24534854667220907,50,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0576,0.1544,0.13389986672413778,1,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0716,0.2228,0.16851519656192193,5,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1012,0.288,0.21329577436653754,20,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1248,0.316,0.23577302787797133,50,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.06,0.1916,0.14788742979829314,1,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.108,0.3004,0.2188793116777987,5,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1464,0.3924,0.2757082496355946,20,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1496,0.4164,0.28816351255135453,50,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0632,0.204,0.15311166932306372,1,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0928,0.2924,0.2065380351440027,5,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1336,0.3764,0.26301015151160134,20,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1484,0.4108,0.28305984983751825,50,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.08,0.2288,0.1717790337840272,1,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1264,0.3324,0.243345621048979,5,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1412,0.3716,0.26503824627431943,20,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.15,0.4156,0.28454208965974015,50,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0492,0.2064,0.14413254989273677,1,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1164,0.3172,0.22934337835281413,5,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.144,0.3868,0.27087167531305617,20,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1512,0.4108,0.28268832986594084,50,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.2004,0.15288357105670813,1,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.114,0.324,0.22896995122609332,5,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.142,0.3936,0.26975525692942115,20,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1536,0.4136,0.2865274939838742,50,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.062,0.202,0.15277352025227542,1,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.11,0.3224,0.2285512451155078,5,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1456,0.3832,0.27030714854718274,20,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.154,0.4088,0.2867981871389879,50,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0672,0.2008,0.15556030822874622,1,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1164,0.3148,0.22754011430505633,5,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1464,0.4004,0.280719991621165,20,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1604,0.4268,0.2956204294866261,50,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0844,0.2064,0.1691024961299681,1,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1172,0.3144,0.23216230845863656,5,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1428,0.3952,0.2728932695895424,20,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1564,0.4244,0.2902516749065633,50,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0696,0.2168,0.16259862290093344,1,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0988,0.3108,0.21586439349535202,5,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1492,0.394,0.27828379353361404,20,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.156,0.4208,0.2897005895207414,50,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.072,0.1996,0.15824912351334025,1,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0944,0.314,0.2138720253622825,5,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1448,0.3896,0.27483436705944597,20,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1576,0.4112,0.28923489713762734,50,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.2064,0.14937256891095663,1,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.2904,0.21336537214294207,5,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1308,0.3828,0.261625766520912,20,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1396,0.4032,0.27500915724972147,50,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0624,0.2004,0.1526321804560453,1,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.2844,0.2036032107705744,5,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1292,0.3652,0.2565536404978118,20,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1456,0.3972,0.2742490394434682,50,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0776,0.2312,0.17280725070121572,1,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1236,0.3224,0.23709412207126726,5,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1304,0.366,0.25553332052069544,20,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1444,0.3944,0.2748820862370567,50,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.048,0.1992,0.1435124385440176,1,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.106,0.31,0.22013161727569477,5,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1364,0.3728,0.26360282983647365,20,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1464,0.3916,0.2721233717070372,50,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0636,0.214,0.15892384671964335,1,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1112,0.3088,0.2252865905996595,5,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1348,0.366,0.2583647902613198,20,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1404,0.3896,0.2721231263831442,50,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0584,0.1944,0.14793242790922112,1,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.112,0.3064,0.22159420520429612,5,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.138,0.3616,0.25935184317187415,20,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1392,0.3988,0.27038133926431385,50,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.198,0.15006689053013159,1,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1144,0.3064,0.22293896542849506,5,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.134,0.3832,0.26672384882415406,20,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1568,0.4116,0.28740601823193007,50,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0792,0.214,0.1687911222411804,1,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.11,0.3076,0.224053782166666,5,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1388,0.3792,0.2660272446502616,20,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1512,0.4024,0.2802272873003209,50,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0748,0.2204,0.16736815883034203,1,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1048,0.3012,0.21877425764956024,5,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1364,0.3804,0.26207651351951555,20,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.144,0.4004,0.275600282695068,50,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0656,0.2036,0.15557797342716204,1,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0892,0.2984,0.20841604669663985,5,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1336,0.3708,0.26358798869366523,20,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1532,0.404,0.2807067815050001,50,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0612,0.1952,0.14688371259491567,1,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0952,0.2624,0.2007288748437163,5,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1208,0.348,0.24507189958316372,20,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.128,0.3676,0.25662707259900863,50,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0596,0.1868,0.14597076500782905,1,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.082,0.264,0.19114342023021058,5,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1188,0.3312,0.23761018509367454,20,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1396,0.3608,0.25974239530689786,50,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0696,0.2204,0.16395489120061119,1,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1184,0.3044,0.22462283754906517,5,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1172,0.3376,0.23879554962391736,20,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1412,0.372,0.2618779399794345,50,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0472,0.1864,0.14110222376355774,1,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1016,0.2944,0.21283733433496477,5,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1308,0.3464,0.25032137028085333,20,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1388,0.3556,0.2580533390406895,50,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0696,0.2,0.1593423152932963,1,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1004,0.284,0.20983505068080371,5,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1208,0.3436,0.2406280169760735,20,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1308,0.3596,0.25614638749884944,50,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.1764,0.14126474049499052,1,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1016,0.2812,0.20774610393071835,5,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.126,0.3396,0.24429468778990363,20,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.13,0.3664,0.25547555398316274,50,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.06,0.204,0.1489306170610101,1,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1076,0.2888,0.20988364929045455,5,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1248,0.3536,0.2504848502880667,20,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1428,0.3756,0.26883426584342107,50,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.084,0.2092,0.16989131604533644,1,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.2752,0.207826184820512,5,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1248,0.344,0.24627800126599822,20,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1444,0.3804,0.2688378204415073,50,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0684,0.2212,0.16314222565667877,1,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.096,0.284,0.20716348118264463,5,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1288,0.3544,0.2505246183360159,20,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1332,0.3828,0.2614857023776639,50,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0656,0.1888,0.15081951899908932,1,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0884,0.2772,0.19827267862203277,5,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.134,0.3436,0.2522524531440993,20,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1412,0.37,0.263267676873272,50,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0624,0.1856,0.14588314473190628,1,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2524,0.19006380505970877,5,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1164,0.3236,0.23632603431940652,20,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1228,0.3496,0.24577865391691708,50,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0568,0.1776,0.14200065104032747,1,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0796,0.242,0.18222343706068508,5,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1124,0.312,0.22658421676991203,20,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.132,0.3396,0.24779822200901208,50,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0744,0.206,0.16166014826284208,1,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.106,0.2896,0.21232951545114015,5,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1148,0.3216,0.22966681883531695,20,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1308,0.3556,0.25066483998692085,50,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0488,0.1876,0.14119924553263832,1,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0928,0.278,0.2011579167693463,5,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1208,0.3284,0.23723446104839613,20,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.134,0.3452,0.2489525215619186,50,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0708,0.188,0.15537431911395252,1,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.094,0.2732,0.2002373874368727,5,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1184,0.3228,0.23287253059950908,20,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1284,0.3424,0.24735120421459414,50,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0572,0.1696,0.1410562622038633,1,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0988,0.2756,0.20014714125710212,5,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1176,0.3248,0.23429376191952564,20,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1264,0.3516,0.2481810711492356,50,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0604,0.1916,0.14634541494482153,1,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.102,0.2808,0.2035018493033141,5,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.12,0.3328,0.24019101695642808,20,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.128,0.3612,0.2537724145260985,50,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0796,0.2052,0.1643350896451169,1,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.094,0.2584,0.19741691207464918,5,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1184,0.3236,0.2359688599784057,20,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1332,0.366,0.25634987797896724,50,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.07,0.2124,0.16143005638450128,1,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0908,0.2756,0.1984390164307867,5,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1172,0.3392,0.23699181011766488,20,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1312,0.3656,0.2535574027273589,50,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.176,0.1416323372619691,1,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.088,0.27,0.19447199771223309,5,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1148,0.3268,0.23327881495042485,20,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1332,0.3516,0.2514727011853488,50,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0536,0.1812,0.1398606295354587,1,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0804,0.2436,0.18166445906821224,5,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1044,0.2984,0.21787936900039118,20,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.112,0.3204,0.2289293003745102,50,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.1788,0.14093704770948406,1,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0784,0.2292,0.174802903653183,5,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1064,0.2892,0.21495737723309144,20,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1192,0.3176,0.23147266042630854,50,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0664,0.2004,0.15339831835047463,1,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0964,0.2604,0.19955287108410152,5,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1072,0.298,0.2145543826319777,20,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1076,0.3256,0.22555911909995394,50,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0528,0.1856,0.14137642770721087,1,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0896,0.2524,0.19156196233133935,5,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1132,0.306,0.2233763489934212,20,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.116,0.3164,0.23074829123005489,50,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0664,0.178,0.15029751247833517,1,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0888,0.2632,0.19090852973648773,5,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.106,0.296,0.21455715306364165,20,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.11,0.3184,0.22711938961744013,50,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0552,0.1628,0.13746434910809405,1,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.25,0.18943994206878242,5,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.104,0.3064,0.21761123839197904,20,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1172,0.3296,0.23208417476347576,50,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.1876,0.14423864328300365,1,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0976,0.2628,0.19483468133494483,5,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.106,0.3132,0.22142330790705927,20,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1196,0.3228,0.2366675920926199,50,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.074,0.1896,0.1572361850909402,1,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.088,0.2364,0.18659121082142804,5,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1076,0.3024,0.2196219790120379,20,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1264,0.3348,0.2407428632359458,50,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.06,0.2028,0.15220981364301628,1,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.084,0.2528,0.1878170796172531,5,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1076,0.3172,0.22158429937383858,20,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1128,0.3388,0.23242216529397683,50,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.1672,0.13631015373284516,1,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.2504,0.18740373709141497,5,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1088,0.296,0.21917367455126888,20,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1196,0.3228,0.23214688454781227,50,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0528,0.178,0.1373851945485554,1,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0748,0.2248,0.17147994601861247,5,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0956,0.2756,0.20446750187473642,20,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1044,0.3028,0.21682767354225294,50,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0504,0.1744,0.13714238740843865,1,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0728,0.2188,0.16602646903664758,5,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.2736,0.2024164460893579,20,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1124,0.302,0.22104875083739256,50,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0608,0.1924,0.148306212043757,1,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0888,0.2424,0.18814694332572326,5,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0992,0.2804,0.2046997846907446,20,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1008,0.2984,0.21312600622102404,50,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0552,0.1812,0.13983522925838243,1,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.088,0.2428,0.18724863743437553,5,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.104,0.2872,0.21069207718184244,20,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1092,0.3032,0.22028486147409526,50,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0616,0.176,0.14612119013563352,1,4,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.084,0.248,0.18500228571218655,5,4,layer2.2.relu,ResNet50,None,Untrained,PyTorch
