accuracy (top 1),accuracy (top 5),MRR,log likelihood,n_train,i_repeat,layer,architecture,task,kind,source
0.0344,0.138,0.11454560045756271,-4.214774688232694,1,7,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0428,0.178,0.13304126712027048,-4.6295973360333305,5,7,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0452,0.2088,0.14587273040198784,-5.196088339653057,20,7,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.04,0.214,0.14788423452232563,-4.845386883249998,50,7,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0368,0.152,0.12111909454420493,-4.370491783111145,1,8,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0432,0.1792,0.1342352322366814,-4.52449234872944,5,8,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0456,0.1996,0.14453274341068123,-5.216255108034954,20,8,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0404,0.224,0.1485239699918937,-5.063770336225222,50,8,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.038,0.1416,0.11818007619981598,-4.441000414004582,1,9,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0452,0.1752,0.1330565440304443,-4.5097438141899975,5,9,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0384,0.2032,0.1417584354438279,-5.348467105471517,20,9,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.034,0.2204,0.14740429672127375,-4.898998450059512,50,9,layer3.1.relu,ResNet18,None,Untrained,PyTorch
0.0384,0.148,0.11912613000672802,-4.224135429812356,1,0,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0504,0.1868,0.1408854935393888,-4.379108962302978,5,0,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0396,0.2016,0.1419762090467566,-5.026368294256886,20,0,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.038,0.2168,0.1471554620366146,-5.623432697442938,50,0,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0296,0.1432,0.11332729707843443,-4.342146555461279,1,1,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0528,0.1976,0.14730061171673423,-4.376347557215474,5,1,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.046,0.2032,0.1472994378769468,-5.158732261511606,20,1,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0376,0.228,0.1521827869269398,-5.1690173325364155,50,1,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.038,0.144,0.1189510313987618,-4.233466522083819,1,2,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0516,0.1844,0.14062900907852244,-4.543837946244803,5,2,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0468,0.2136,0.14855067221725254,-5.124283270883077,20,2,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0304,0.2264,0.14526226290547467,-5.794501620195038,50,2,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0368,0.148,0.11910566817868003,-4.100368397339714,1,3,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0488,0.1868,0.14269560372844436,-4.394588247831571,5,3,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.048,0.2036,0.14822898835376935,-5.254899838191494,20,3,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0396,0.2032,0.1465478373317199,-5.515019669976399,50,3,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.028,0.1328,0.10944477745805206,-4.22683941894917,1,4,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.046,0.1776,0.13421507548921083,-4.429570933712974,5,4,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0424,0.2004,0.144526966339343,-5.160147929105723,20,4,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.032,0.2256,0.14610226820104,-5.52659142557329,50,4,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0384,0.1496,0.12113905162273632,-4.163724850156299,1,5,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0408,0.1816,0.13499574706667608,-4.343863367922292,5,5,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0396,0.2084,0.14705206559507547,-5.595329205297423,20,5,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.03,0.2052,0.1383652955452726,-5.9391911445978725,50,5,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0296,0.1228,0.10749226344186086,-4.305879839889935,1,6,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0376,0.1852,0.13231730723171517,-4.42726645214152,5,6,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0376,0.2188,0.14622494356822274,-5.135341816678607,20,6,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0312,0.212,0.14307905916756652,-5.3852810264864095,50,6,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0304,0.1364,0.11122331190162149,-4.138797905752314,1,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0396,0.1848,0.13298836914472928,-4.507169450972241,5,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0424,0.2004,0.1451025639520134,-5.014131167607251,20,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0372,0.2168,0.1459628520292077,-5.251480113903937,50,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0412,0.16,0.12593562688479654,-4.193005852917917,1,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0416,0.1632,0.13019297784934222,-4.469961137114857,5,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0412,0.1984,0.14272050898069397,-5.339931901758983,20,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0352,0.2268,0.148900868242505,-5.494546545979302,50,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.024,0.1332,0.10518827609439117,-4.294346769895005,1,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0516,0.184,0.14088874273151983,-4.427034733551259,5,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0384,0.1996,0.14035640302989788,-5.442471132151705,20,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0348,0.2104,0.1438233448714998,-5.745162577663419,50,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0392,0.1512,0.11931489099400572,-4.19473522630033,1,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0456,0.1836,0.13758898310635168,-4.5322160762127535,5,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0448,0.1956,0.14331753123203003,-5.626268667912943,20,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0332,0.224,0.145812526633807,-5.673230624660681,50,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.034,0.1364,0.11223027414822065,-4.2674575826674195,1,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0436,0.1832,0.13562531566507902,-4.526196015109659,5,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.044,0.1976,0.14362640665722853,-5.669020569591378,20,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0412,0.2256,0.15374251957588173,-6.5506425532108,50,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0368,0.1508,0.11742890888362012,-4.230002613078589,1,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0488,0.1748,0.13704311433690816,-4.648929199586534,5,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0424,0.1992,0.14244633502519888,-6.558934517874715,20,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0308,0.224,0.14510590642655968,-6.5341499589906915,50,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0344,0.152,0.11841775971576064,-4.115033386710336,1,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0464,0.1736,0.13588301742086692,-4.472899943514685,5,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0384,0.1928,0.13977040203524788,-5.4072746859983525,20,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.04,0.2256,0.15074112781322976,-6.129725756436537,50,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0288,0.1272,0.10594742291501744,-4.301631369759315,1,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.038,0.1704,0.12929966776221247,-4.582843822046051,5,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.04,0.2,0.1404689792274996,-5.482661951925169,20,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0356,0.2296,0.1510832648544442,-5.814124066797055,50,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0336,0.148,0.11671135695312485,-4.2223853187133935,1,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.044,0.1928,0.13749412045674217,-4.539613230645009,5,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0456,0.2068,0.14760169050615327,-5.394581521486774,20,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0312,0.2204,0.14505947296612431,-6.331101166543938,50,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.028,0.1252,0.1044113104810108,-4.266025023544184,1,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0352,0.1704,0.12946409572403553,-4.521153503689132,5,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0372,0.2036,0.14160350804044314,-5.085929760723104,20,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0316,0.2172,0.14452614175201742,-5.286641338450434,50,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.032,0.138,0.1125679345498997,-4.175987361505925,1,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0404,0.1748,0.1295426883101691,-4.691345982937517,5,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0424,0.2004,0.1430576710998866,-5.4589002570615985,20,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0312,0.2204,0.14054625336202092,-6.2379537863702685,50,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0436,0.1676,0.13016648955023627,-4.106879316610853,1,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0348,0.1664,0.1244918862198355,-4.578383773641489,5,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0328,0.2056,0.13789104296249338,-5.68782384807771,20,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0396,0.2388,0.15461721796764552,-4.969006734208352,50,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.026,0.1252,0.1023075561919049,-4.234944129579255,1,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.044,0.1756,0.13239774718663364,-4.618046531663179,5,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.036,0.1864,0.13674664650007073,-5.925185835090854,20,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.028,0.2176,0.1408000125687762,-5.762582815863416,50,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0524,0.182,0.14190669711128562,-4.063739813848253,1,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.062,0.2484,0.17446198806142055,-3.7839878170222065,5,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.082,0.3124,0.2066607861965622,-3.5624678850392835,20,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0832,0.3752,0.2316912987366701,-3.4297380100756882,50,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.048,0.1768,0.13548294687528153,-4.102371529428319,1,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0544,0.2512,0.1671803542990974,-3.776554497970054,5,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.3336,0.21808390116419954,-3.540432460899117,20,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0852,0.3576,0.22805286070870925,-3.4449249789271823,50,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0468,0.1688,0.1330636946746292,-4.124684039058107,1,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0624,0.2368,0.16906078164874808,-3.801010648419472,5,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0768,0.318,0.20664774965824134,-3.559694759400478,20,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0792,0.3496,0.22175607091809907,-3.4667416941932023,50,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0392,0.1608,0.12613392450488192,-4.165405649587379,1,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0672,0.2532,0.17628107761359543,-3.780317821498936,5,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.08,0.33,0.21390590372244456,-3.537908320330351,20,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0836,0.3692,0.22992005410840133,-3.4396077568730195,50,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0344,0.146,0.11564136926291803,-4.265907734940439,1,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.058,0.2364,0.16686677615952866,-3.8058605955170104,5,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.3216,0.213861439425393,-3.54022070934141,20,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0808,0.3676,0.22736848098873844,-3.443002007987666,50,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0392,0.1524,0.12135246322085395,-4.195906985202287,1,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0652,0.2556,0.1745099280477649,-3.767184909299889,5,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0756,0.3188,0.2057404678635156,-3.561737785980504,20,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.3592,0.22548333638347068,-3.4643980800206644,50,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0516,0.1732,0.13652451577008634,-4.174640112455819,1,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0664,0.2408,0.17154420297603049,-3.8229289261162958,5,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0832,0.3168,0.21236409473692278,-3.5498134929331937,20,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0748,0.3716,0.22564140591744994,-3.434773532337812,50,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.044,0.1668,0.1293999915195169,-4.149320245023192,1,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0628,0.2408,0.16916288094876314,-3.8643910767899006,5,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.3236,0.21224132555451647,-3.534043426625597,20,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0808,0.3704,0.23001128171499818,-3.4120486518258395,50,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0376,0.1568,0.12230148698205348,-4.175288938947324,1,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0704,0.2228,0.1689449054660898,-3.8486184570937256,5,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0736,0.2996,0.19874064348277223,-3.603867688833036,20,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0692,0.338,0.21162857306369284,-3.508021559650588,50,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0336,0.1436,0.11612268785194514,-4.244100589313945,1,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0636,0.2272,0.16733834355514066,-3.8237219764997716,5,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0764,0.2948,0.20085018376288322,-3.5915576950443096,20,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0704,0.3512,0.216805166906982,-3.462137085234217,50,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0492,0.1632,0.13331410690770484,-4.346783059471756,1,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.058,0.2416,0.16461235328847526,-3.8084062195352164,5,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0748,0.2884,0.19723302197194842,-3.642253890002558,20,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0692,0.3404,0.21127401380842256,-3.573751924371319,50,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.044,0.1688,0.1298336338246552,-4.330755616448418,1,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0516,0.2304,0.15938892616673075,-3.8188183043023773,5,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0772,0.3016,0.20126286472686325,-3.6118472858227264,20,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0788,0.3388,0.2171049322057027,-3.536946444201817,50,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0392,0.1632,0.12449917158084474,-4.354283912133231,1,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.2224,0.1606018751801581,-3.8459035424522394,5,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.074,0.2868,0.19455101499927194,-3.6462456110405,20,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0668,0.3328,0.20669371071465026,-3.560839563668972,50,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0396,0.1512,0.12281664204748281,-4.334635498871425,1,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.064,0.246,0.17118806213892032,-3.824989966442538,5,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0768,0.3,0.2004536605898534,-3.617067007013499,20,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0736,0.3444,0.21507606496683096,-3.5355699911023635,50,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.03,0.1384,0.1106529132753368,-4.455578970409845,1,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.2356,0.16340828784076059,-3.8579858441309947,5,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.074,0.296,0.19712201271584337,-3.630366759791412,20,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.066,0.3388,0.20867269958302262,-3.5444376506457016,50,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0312,0.1408,0.11234271409130697,-4.439687984809973,1,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0604,0.2432,0.16897225411338318,-3.8151228977567064,5,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0728,0.3096,0.19739988305043638,-3.6308312414396378,20,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.064,0.3284,0.20453343837655222,-3.569846378947897,50,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0464,0.1556,0.12835751924467187,-4.409441871359886,1,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0552,0.214,0.1562239905094314,-3.882411655676634,5,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0752,0.2968,0.19830902705242542,-3.6409767129149424,20,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0604,0.3296,0.20372270101255757,-3.522148870678082,50,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0424,0.1508,0.1253537398053566,-4.327919199573145,1,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.062,0.2336,0.16486575110590024,-3.912881826269117,5,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0652,0.3044,0.19419849161273442,-3.6138296258010696,20,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0704,0.3416,0.21195954105301584,-3.5289969523857465,50,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0356,0.148,0.11980158598434909,-4.310596312334936,1,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.06,0.2112,0.15788975324872076,-3.906694747572877,5,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0676,0.2772,0.18766171449370442,-3.6912322461839997,20,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0604,0.3212,0.1996820836426349,-3.5584741305557865,50,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0328,0.1364,0.11335014874411943,-4.492327438698508,1,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0536,0.2216,0.15901491869501758,-3.8786274794255275,5,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.068,0.3012,0.19364207556534324,-3.6563358849432532,20,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0652,0.33,0.20684610479967228,-3.561736268298843,50,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0352,0.1588,0.12152918820473727,-4.503481364558542,1,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0584,0.2188,0.16100852184653366,-3.895107430144395,5,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0676,0.2792,0.1875523744059988,-3.7706586324607883,20,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0596,0.31,0.1958344869573323,-3.659845857478195,50,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.04,0.152,0.12315208518125126,-4.489382950692284,1,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0472,0.2284,0.15553043382890663,-3.853018837054317,5,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0672,0.2776,0.18912953094981322,-3.7033736891931652,20,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0656,0.302,0.19904756573064383,-3.661266248386477,50,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0416,0.1516,0.12482673004259848,-4.553252285633872,1,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.052,0.2252,0.15570264575276077,-3.924080323379385,5,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0684,0.2812,0.18654412293163694,-3.7456922093991007,20,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0624,0.3056,0.19522510138956617,-3.752310414285443,50,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0412,0.1488,0.12061347693705436,-4.504524307278097,1,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0648,0.236,0.1683748325902831,-3.840597170713617,5,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0668,0.28,0.1866522402106728,-3.7309617328429434,20,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.062,0.3084,0.19595884431647215,-3.6174846431042473,50,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0316,0.13,0.11084119303995589,-4.704691000748222,1,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.052,0.2228,0.1550219276354938,-3.8952047977001043,5,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.07,0.2748,0.18729112302746465,-3.7326748490236685,20,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0672,0.3164,0.20386258461236806,-3.671180358483907,50,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0316,0.1436,0.11436457441272194,-4.605201593454412,1,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.062,0.2312,0.16559362724072849,-3.851532537543153,5,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.066,0.278,0.18602180593059164,-3.729624332283081,20,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.058,0.3032,0.193073532506067,-3.6868284703330647,50,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0384,0.15,0.1214271225237655,-4.605606535941633,1,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0512,0.2164,0.15233887968301316,-3.9013339311622652,5,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0584,0.2644,0.17752533569409423,-3.768468229177674,20,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.3108,0.19736471997262545,-3.6625009398771273,50,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0376,0.1532,0.12096666861077317,-4.535952083916324,1,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0632,0.2368,0.16664027979147938,-3.8577125276080215,5,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0692,0.288,0.1902219177000187,-3.7419786399219817,20,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0644,0.3084,0.19747996393775147,-3.6323202283454346,50,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0384,0.1488,0.11956405493295771,-4.510021976225579,1,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0504,0.2036,0.1490624365078535,-3.9493806097166497,5,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0624,0.2588,0.17770734575288988,-3.7892593246984623,20,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0564,0.2948,0.18667543977787707,-3.6942630970684847,50,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0288,0.1408,0.11256388248359918,-4.60140047447448,1,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
