80% variance,alpha,effective dimensionality,layer,architecture,task,kind,source
132.0,1.0597012450148187,34.87939910892321,layer3.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
379.0,0.6934140660860469,238.55092502484234,layer3.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
355.0,0.670448031949964,340.9475403091612,layer3.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
274.0,0.7564564996374833,300.6606080935306,layer3.3.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
278.0,0.7501221856294756,293.0903281513168,layer3.4.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
337.0,0.6866234756506411,299.39765413638605,layer3.5.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
541.0,0.7868532986713541,312.8651361362368,layer4.0.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
441.0,0.7676989388038905,408.93374391354655,layer4.1.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
341.0,0.8711623186808701,325.75418649323655,layer4.2.relu,ResNet50,Auto-Encoder,Self-Supervised,Taskonomy
154.0,0.3155482171120966,188.65873671373586,layer1.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
154.0,0.3157983991794199,188.40893077724374,layer1.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
155.0,0.3141219691074467,189.74471952692946,layer1.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
234.0,0.4670753598501291,247.7864648912853,layer2.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
235.0,0.4673477503700405,249.28569936296293,layer2.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
234.0,0.46751254788221364,248.822021349084,layer2.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
234.0,0.46957990375843606,247.30133348283934,layer2.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
126.0,1.0936056689930942,32.19719023288575,layer3.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
249.0,0.9190096344597898,49.75753241896627,layer3.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
333.0,0.8273104917883379,65.61469941875386,layer3.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
345.0,0.7533296271017366,113.75289228014925,layer3.3.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
317.0,0.7369719432709194,156.74173865271712,layer3.4.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
290.0,0.78653050262307,137.21847486675662,layer3.5.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
431.0,0.8331002965336884,222.51816373055857,layer4.0.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
452.0,0.8220840548949789,262.80492136419156,layer4.1.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
478.0,0.8063853603810115,276.87652553696614,layer4.2.relu,ResNet50,Curvature Estimation,Supervised,Taskonomy
156.0,0.3088533204569271,190.72561068251534,layer1.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
156.0,0.30882008367783637,191.5620567600035,layer1.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
155.0,0.3181361872013399,189.06863417384818,layer1.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
233.0,0.4757605958929512,246.0347016232123,layer2.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
233.0,0.4858849417992304,246.61308546460864,layer2.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
232.0,0.4852172861141337,246.5824113176478,layer2.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
229.0,0.48659885845127904,243.17754779207993,layer2.3.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
216.0,0.9246500252723577,76.43939392871282,layer3.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
321.0,0.7486607082200344,189.54464792896732,layer3.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
344.0,0.7202300670531923,243.56773309933732,layer3.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
339.0,0.7604112598464249,190.5156933187554,layer3.3.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
318.0,0.7838360820335042,188.99827171869828,layer3.4.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
296.0,0.7836059884583915,157.51595595342454,layer3.5.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
607.0,0.7718372282566549,356.24813599000635,layer4.0.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
594.0,0.7279803174499931,371.4899373437758,layer4.1.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
579.0,0.702017889009674,436.6992091411956,layer4.2.relu,ResNet50,Denoising,Self-Supervised,Taskonomy
155.0,0.31760588811903356,189.15878924518728,layer1.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
155.0,0.31452962550373675,190.2974391185442,layer1.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
155.0,0.31711668848866154,189.89694011724794,layer1.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
233.0,0.46501549652550295,247.70637044252015,layer2.0.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
231.0,0.47567064823381916,243.93074391014727,layer2.1.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
232.0,0.47182885221238413,246.09403395884746,layer2.2.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
231.0,0.4670098816471018,246.46876747862962,layer2.3.relu,ResNet50,Edge Detection (2D),Supervised,Taskonomy
