ID,inter-ID,intra-ID,intra-ID (std),layer,architecture,task,kind,source
9.816480389354881,3.22783198667426,5.450483239992854,1.8577286510484268,layer4.1.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
9.384587750470732,2.9175141606073187,5.094829522033813,1.7715451891162084,layer4.2.relu,ResNet50,Keypoint Detection (2D),Supervised,Taskonomy
20.694192110655475,10.381844353173932,17.055531976240346,4.619347388298537,layer1.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
20.639505123557804,11.297403282266481,17.712082892413427,4.859615397380844,layer1.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
23.337370373810728,10.18458979906883,19.659186806777324,5.4428768323926295,layer1.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
21.787836338693207,9.400592177088484,19.723430292493617,5.068186039836187,layer2.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
22.468818156054727,8.138448533521752,19.03906694636939,5.385964641739046,layer2.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
21.53321878621698,7.833470846786905,19.086612967119123,5.102008042031035,layer2.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
23.97850809689956,7.406436690706987,21.591893987971442,6.6629250467812975,layer2.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
20.816344633809024,7.395587004262338,16.621330392747335,5.088195424472807,layer3.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
20.446181490300564,6.878304245825261,16.887456087149154,5.520525829157393,layer3.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
19.588173937960548,7.00066647408712,16.320514407171498,4.929436237519481,layer3.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
17.91083106280581,7.070732046046228,16.54941902694125,5.258074607349595,layer3.3.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
17.927823488772827,6.817770132605198,16.670512853875998,5.333513896556048,layer3.4.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
17.898234408572424,7.0788385249308385,17.293761454165168,5.333542399950221,layer3.5.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
17.822230137855783,8.018861890889127,16.93631478930895,5.367163950938221,layer4.0.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
17.881705953760388,8.929637195568958,17.30503186117376,6.271410510396093,layer4.1.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
17.94049906932908,8.984137072621998,16.96762090335326,6.8825569752304645,layer4.2.relu,ResNet50,Keypoint Detection (3D),Supervised,Taskonomy
17.143538663259314,6.0264384646898215,14.004622881640913,3.8928484112123947,layer1.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
16.502025312349627,6.059187103131227,13.724694286573843,4.038864488667044,layer1.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
17.529171105173653,6.654866950482046,14.590945557010633,4.235439098969997,layer1.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
16.593177658100043,6.241558085512975,14.977273953038136,3.9561924911944186,layer2.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
15.203262852857101,6.048101162888217,14.384555694070036,4.1139178390229905,layer2.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
15.089155675565358,5.390421271792098,14.848584339658983,4.285128096540927,layer2.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
14.811518377561875,6.040532487403492,15.728203784467448,4.575760110790101,layer2.3.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
14.197844645760036,6.867472660916991,16.249107737283918,3.938204297244014,layer3.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
13.614020123079735,6.77197540733915,16.505163881524346,4.094588393691577,layer3.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
13.758571175340606,7.481347807908132,16.037108517209326,4.014822836520179,layer3.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
