layer,score,score_error,architecture,task,kind,source
layer3.0.relu,0.09391728391346939,0.003071320761937232,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.1.relu,0.0930025690337106,0.005370478454908931,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.2.relu,0.06969471856963717,0.0033049827741309626,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.3.relu,0.05426038364576001,0.00308223841307542,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.4.relu,0.04084485847707948,0.004936027834459706,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer3.5.relu,0.027326851377791436,0.006258712733115663,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.0.relu,0.0036896949806756035,0.0026224881713199826,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.1.relu,0.0010421082201204411,0.0035319707342228615,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer4.2.relu,0.00085992914986212,0.004346554635793981,ResNet50,Curvature Estimation,Supervised,Taskonomy
layer1.0.relu,0.16974501563910116,0.004962893106860556,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.1.relu,0.17232815089826659,0.0047340175500115746,ResNet50,Denoising,Self-Supervised,Taskonomy
layer1.2.relu,0.16691466418977305,0.003491583545701041,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.0.relu,0.13671537450392424,0.004096541571574237,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.1.relu,0.10562658002031323,0.005857197550025601,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.2.relu,0.10057067057119254,0.005218247483871507,ResNet50,Denoising,Self-Supervised,Taskonomy
layer2.3.relu,0.06729125116091762,0.0034465433876902088,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.0.relu,0.04413154935835871,0.0034869709037743894,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.1.relu,0.04353727160071739,0.003944008465197019,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.2.relu,0.03774944097184974,0.003762363099968778,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.3.relu,0.03762483110343403,0.0042820093205968735,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.4.relu,0.04436809834928947,0.004081387264233551,ResNet50,Denoising,Self-Supervised,Taskonomy
layer3.5.relu,0.04218380104029416,0.005491053745453189,ResNet50,Denoising,Self-Supervised,Taskonomy
layer4.0.relu,0.013047367471569324,0.004127204249074306,ResNet50,Denoising,Self-Supervised,Taskonomy
