num_pcs,scores,layer,architecture,task,kind,source
11,0.10515259158676363,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.14148781417813536,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.15213611011180295,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.15935901684708498,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.16140701995573098,layer2.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.01528955940812909,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.08526433915615049,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.10961570452737557,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.1307441786816995,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.14917264456528134,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.16224009532568548,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.16437260305782583,layer2.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.010873403420247453,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.07506401138072964,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.11465020935026067,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.13643238844614095,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.15422638643617936,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.16665709483233163,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.16844141712707655,layer2.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.008562269576433988,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.06775268343171263,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.10405527008846896,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.11692200405820778,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.13267812905066773,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.14467091433736085,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.15026084993271346,layer2.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.006929670085517097,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.05603116006949187,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.09508158660719071,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.10856260855974859,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.12177318719299243,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.1330628348851899,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.13806612605292964,layer3.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.006376860951741318,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.06127416523677183,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.08923157317980364,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.10624556505774001,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.11552512219160418,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.12285575307950057,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.13349952919642782,layer3.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.006206437526292102,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.06105702459997323,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.09145398068253137,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.1100431318859171,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.11795942353734966,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.1229057848593719,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.12770010978235197,layer3.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.006165633007270372,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.05964644591883465,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.08884484311788918,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.1067626988378184,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.11168232591979614,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.11972914943719991,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.12141047424804999,layer3.3.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.006092079737919498,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.05846972289316657,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.08912117258148372,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.10592649672620473,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.11030688954434456,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.11702047663473497,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.11897347956497575,layer3.4.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.006334263279356292,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.059832602125612415,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.08979949137766625,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.10500983749292726,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.11368190954516008,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.11645654855299555,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.12064855287310057,layer3.5.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.007133941645577453,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.04481850281832239,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.0689524982761877,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.08522497333259797,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.09979353996913798,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.1073753539603569,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.1108690276603446,layer4.0.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.0050180651216779094,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.04416110589774007,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.06237597476795349,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.07879560617767431,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.08971170325575971,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.09649101289426144,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.1051048454856878,layer4.1.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.003887211274091885,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
6,0.035012416613964585,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
11,0.05253438643115193,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
16,0.06781013013519321,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
21,0.07359715939249166,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
26,0.08213415603907984,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
31,0.08612188745751283,layer4.2.relu,ResNet50,Edge Detection (3D),Supervised,Taskonomy
1,0.022988431393199733,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.06907643377606122,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.10752197888381895,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.11997799281678902,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.1263875239202247,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.1293826745314355,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.13454299755411847,layer1.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.022453861903204194,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.06688196751836697,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.10409227041448109,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.1144051995008281,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.12024086962879708,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.12579645804763542,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.12864036302492168,layer1.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.020818256554035665,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.0585376100438424,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.09528869896136566,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.1031557172031334,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.10622943695940722,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.11320532673256713,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.11695442001193422,layer1.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.019062753611680847,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.06098013400006052,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.10013901273997643,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.11823155371379847,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.13122135845604405,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.13658529701755312,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.1404898985364911,layer2.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.018384252918023317,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.061309178302496485,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.10656670259749607,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.12313717626913281,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.1334897176942442,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.1399986787374162,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.14228302861594463,layer2.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.01902090728610285,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.05802241090180991,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.10846428824123734,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.12194373772448301,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.13511528150525937,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.14132767318558037,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.14479449677755732,layer2.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.01882230872239517,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.05817680192739202,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.09395808117699664,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.11424682638586131,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.11942380154541528,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.12169250529921927,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.12529659503287677,layer2.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.01907104903306772,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.054452334326337,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.09919513755005793,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.11782926860367668,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.12224790256220325,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.13003328144687665,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.13280774496760425,layer3.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.018870118217072872,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.05163805512688533,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.10127361781746202,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.1161689275021287,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.12125223281324733,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.127995397345078,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.13574958447908284,layer3.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.018282995141653994,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.051505019263658844,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.09126918372735988,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.11490424047796169,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.11820045821761613,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.12530844464972207,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.13081969530857568,layer3.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.0178385941972183,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.050424839471268294,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.08958541514862915,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.11489537161754168,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.12156982261618035,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.12342423058325248,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.12994305068661072,layer3.3.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.018061334501732335,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.050740830358150406,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.09366806242649393,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.11273716809015406,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.11663428130546832,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.1245772874679479,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.12957130512901313,layer3.4.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.018129918953484304,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.05195704159410227,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.08687321248736946,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.10898757393608059,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.11456727686841948,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.11939312200236658,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.12701006267742632,layer3.5.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.003550986718967687,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.03685801672204319,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.057924421550578524,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.06765924293508584,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.07383292134603381,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.08052260609902803,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.08541083596883337,layer4.0.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.0002717706010505528,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.024291734808267965,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.04693980869638856,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.060566028105394666,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.06804112744492508,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.07533748476609818,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.07976981260423176,layer4.1.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.0002051039327046201,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
6,0.0169641607082695,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
11,0.04534053784541703,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
16,0.055748338321997236,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
21,0.06318071051085956,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
26,0.07213901455098076,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
31,0.07780607153623748,layer4.2.relu,ResNet50,Egomotion,Supervised,Taskonomy
1,0.02232204865480303,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.06607956313989431,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
11,0.1012339266688194,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
16,0.11172191529961287,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11766253443584902,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
26,0.1214093043551437,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
31,0.13173564534674567,layer1.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.020892791200388217,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.07545770270377293,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
11,0.1096931313318225,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
16,0.11489788882229521,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.11981049936416316,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
26,0.12584567169575864,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
31,0.13309239110806415,layer1.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.01802738057480033,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.07941247771105914,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
11,0.10599294160194336,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
16,0.1200429887903057,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.12292280537807157,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
26,0.12423702251706828,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
31,0.13182208136185888,layer1.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.015935396993043496,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.06845241930578014,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
11,0.10632333516883931,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
16,0.12228123257043999,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.12662973147290404,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
26,0.13247789894288373,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
31,0.1363294135885728,layer2.0.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.015763703854933888,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.0629169615697421,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
11,0.10548343589608204,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
16,0.12248628572349879,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
21,0.12853481338041065,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
26,0.13583792610077444,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
31,0.14108650013027618,layer2.1.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
1,0.014719249301961711,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
6,0.059834483679933985,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
11,0.10498470835917292,layer2.2.relu,ResNet50,Fixated Pose Estimation,Supervised,Taskonomy
