accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0496,0.1628,0.13185182604440282,1,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.076,0.2316,0.17302821711893607,5,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0904,0.2628,0.19420407565529205,20,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.09,0.2668,0.19470553408390517,50,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0588,0.188,0.1454440009072119,1,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0692,0.2228,0.1666567791893568,5,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0844,0.2432,0.18164864388417706,20,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0852,0.2472,0.1862724153453663,50,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0376,0.1584,0.12260401496073446,1,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0792,0.238,0.17659517479984044,5,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0868,0.2392,0.18295559250382826,20,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0812,0.2464,0.18488880429487653,50,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0536,0.1776,0.1384083120035453,1,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0648,0.21,0.16154952892216,5,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0828,0.2452,0.18151411620343139,20,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0808,0.2464,0.18327054293533201,50,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.046,0.1468,0.12393938994643752,1,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0784,0.2264,0.17051299315027174,5,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0804,0.2316,0.17617313791219516,20,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.092,0.2436,0.18985533869080232,50,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0468,0.1612,0.12782002454941147,1,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0664,0.2292,0.16682143808048244,5,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.09,0.2496,0.19074872379543661,20,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0848,0.2684,0.1929864008865033,50,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.038,0.16,0.12298756280913135,1,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0688,0.2036,0.1606044557064876,5,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0844,0.2528,0.18464738760590052,20,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0804,0.2596,0.1869937895598029,50,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0524,0.1644,0.13385656144250968,1,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.074,0.2068,0.16430439107739161,5,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.088,0.2572,0.1890847282364228,20,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0744,0.2436,0.17889625846299106,50,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0484,0.1636,0.1310892357739742,1,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.072,0.208,0.16361891126758626,5,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0756,0.242,0.17610757048603587,20,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.084,0.244,0.18650617306371886,50,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0468,0.1508,0.12619049757187362,1,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0656,0.2084,0.16066821857362182,5,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0748,0.2476,0.17798452608986998,20,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0876,0.252,0.1874365099375471,50,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.048,0.1552,0.12997178711001567,1,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0792,0.222,0.1721393434432564,5,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0832,0.258,0.1855262112083779,20,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0868,0.2556,0.18790988301606432,50,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0556,0.1856,0.14173135169258336,1,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.068,0.2136,0.16221299495737343,5,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0828,0.2324,0.1773890666717318,20,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0852,0.2344,0.1822868699681969,50,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0524,0.186,0.13987554120782417,1,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0808,0.2424,0.18197069828504128,5,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0932,0.2892,0.20446675883366708,20,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1052,0.3128,0.22014747435205317,50,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0504,0.1916,0.141787414135317,1,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.08,0.246,0.1816885348281477,5,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.104,0.3008,0.21716949488233955,20,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.096,0.3184,0.21875638222633706,50,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0496,0.1696,0.13540655767561957,1,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2572,0.18776869990629994,5,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0952,0.3004,0.210131866762672,20,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1056,0.3108,0.22143419845367754,50,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.056,0.184,0.1458754507182079,1,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.072,0.2564,0.18126842644338378,5,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1076,0.314,0.2241057978634748,20,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1136,0.3232,0.23006691895193698,50,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0444,0.1756,0.13239397824020435,1,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.084,0.26,0.18698367027362853,5,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.3016,0.21498942048924133,20,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1032,0.3164,0.22091097746869615,50,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.062,0.1984,0.1532575557874111,1,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0704,0.248,0.17496397027131602,5,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1016,0.3116,0.2173481700067803,20,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.326,0.22181795350755407,50,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0504,0.168,0.13487732275451686,1,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0776,0.2368,0.1786040672179901,5,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.094,0.2872,0.20859859598604094,20,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.3052,0.2171518822368889,50,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0432,0.1644,0.129001909395596,1,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.072,0.258,0.18058406488166254,5,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.096,0.2916,0.21010382914670744,20,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0964,0.306,0.21442372841608212,50,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0544,0.1808,0.14264697779338098,1,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.088,0.2624,0.1928011435295689,5,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0908,0.3088,0.21224085466489254,20,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1036,0.312,0.22115356604169464,50,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0512,0.2036,0.14503078158399363,1,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0768,0.2544,0.18411313613468502,5,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0952,0.2836,0.20399666275342346,20,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0944,0.294,0.21068572333130456,50,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0528,0.178,0.13976207357261283,1,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0764,0.2404,0.17911514158236216,5,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0884,0.2856,0.2007873677831364,20,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1036,0.312,0.21794250998123815,50,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0496,0.1884,0.14063359259722175,1,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0772,0.2504,0.1799722116360759,5,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.3028,0.21333822134442845,20,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.3104,0.22081477508013908,50,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0472,0.1636,0.1321980900174596,1,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.2504,0.1888290252029092,5,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.3052,0.2107862289183219,20,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.308,0.22023883842967076,50,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.1808,0.14371807621033034,1,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.07,0.262,0.181377025046411,5,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1072,0.3216,0.22531907508807175,20,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1064,0.3288,0.22720037077592292,50,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0476,0.1716,0.13343602439565128,1,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.084,0.2536,0.18641446913112303,5,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1052,0.2964,0.21728949282792792,20,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1024,0.3124,0.22099444645479357,50,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0584,0.198,0.14898558683343133,1,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0712,0.246,0.17620857903730033,5,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1,0.3156,0.2157243322696541,20,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.098,0.3232,0.21961559564311878,50,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0532,0.1648,0.1366542181834672,1,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0792,0.2424,0.17973268022971509,5,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2876,0.2109253034749392,20,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1048,0.3036,0.2194768643885782,50,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.042,0.1648,0.12796073521934187,1,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0716,0.258,0.17983571346322255,5,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2972,0.2125424597950165,20,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0988,0.3116,0.21711989156626538,50,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0528,0.1792,0.14033499994747,1,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.082,0.254,0.18794498744782662,5,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.09,0.3032,0.2102950099436674,20,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1056,0.3136,0.22227294231025144,50,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.054,0.204,0.14663268763338674,1,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.076,0.264,0.18357357501155508,5,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0952,0.2888,0.2043743442571408,20,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.094,0.3036,0.21002671949763757,50,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0464,0.1688,0.1324578305965688,1,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0688,0.226,0.1672905277902781,5,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.078,0.2492,0.18418087640472178,20,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0876,0.2804,0.19721483308675689,50,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0444,0.1672,0.1342052319531271,1,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.07,0.2272,0.17052616416578859,5,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0796,0.2776,0.19192670067058107,20,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0916,0.2884,0.20323325884101934,50,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0424,0.1576,0.1251172161715111,1,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0744,0.236,0.1741926990562446,5,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0876,0.2692,0.19697975462380224,20,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.278,0.199500974952929,50,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0528,0.1664,0.13725766209212703,1,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0652,0.2412,0.17153465699319226,5,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0964,0.2788,0.20583400371323404,20,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.094,0.3048,0.2087024599938965,50,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0444,0.1564,0.12690729731270017,1,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0768,0.2224,0.1728160685108865,5,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.2748,0.20068998457309734,20,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0884,0.2832,0.2024252835702055,50,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.056,0.1836,0.14251886123135274,1,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0716,0.236,0.17102259441081893,5,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2916,0.1982318515352896,20,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.3004,0.20803944484402523,50,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0476,0.1644,0.13210086063328602,1,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.072,0.222,0.1680799719234506,5,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0844,0.2564,0.1914806620741494,20,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0904,0.2784,0.19938275412610815,50,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0404,0.1524,0.12249683784261499,1,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0692,0.2316,0.16938122464602412,5,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0844,0.2684,0.19302361459382109,20,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.2848,0.20507906102247261,50,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0484,0.1608,0.13405475351686605,1,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0712,0.2368,0.1744580522043172,5,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0844,0.27,0.1933877351137524,20,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.088,0.2836,0.19964909016036386,50,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0492,0.186,0.1396628848466001,1,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.066,0.2368,0.16954982284043432,5,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0768,0.258,0.18292865435557318,20,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0856,0.2716,0.19401580844022046,50,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0476,0.1728,0.13305140734554122,1,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0656,0.226,0.16341602512875286,5,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0788,0.2444,0.18267531634346376,20,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0908,0.2764,0.19856374790542602,50,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.044,0.174,0.1344846638102465,1,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0712,0.226,0.1701937288472905,5,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0812,0.272,0.19146495420931353,20,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0908,0.2868,0.20156579852965312,50,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.044,0.156,0.12535345602739095,1,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0788,0.2332,0.17538739758797925,5,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.082,0.2676,0.1941952585850938,20,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0876,0.278,0.19777255998102208,50,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0512,0.1688,0.1368394842694312,1,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0664,0.2436,0.17279675774684916,5,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0892,0.2808,0.20139108007187626,20,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0932,0.3008,0.20644610475151984,50,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0412,0.158,0.12469735741321593,1,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0776,0.224,0.17305343400643686,5,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0908,0.2744,0.19936397244794302,20,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.092,0.2816,0.2032497914325948,50,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.186,0.14457049923331225,1,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0696,0.2344,0.16973658815840023,5,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0856,0.2816,0.19608836346430739,20,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0928,0.298,0.20760660448244717,50,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0456,0.1568,0.1289136185430653,1,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0748,0.22,0.16873487630590397,5,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0872,0.2564,0.19227773461970965,20,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.088,0.2792,0.19812404202866085,50,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0424,0.1488,0.12336647445773091,1,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0664,0.2284,0.16618640279880614,5,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.2624,0.18931721012116715,20,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.088,0.2832,0.2009143700031454,50,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0472,0.1632,0.13246936744717866,1,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0704,0.2352,0.17368245434929824,5,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0832,0.2708,0.19277103802048326,20,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.29,0.19838227572732534,50,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.048,0.1908,0.13881388463008337,1,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.066,0.238,0.16925425487130288,5,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0744,0.2612,0.18128887771272217,20,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.086,0.2712,0.193509478949781,50,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0432,0.1664,0.128351551416211,1,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0628,0.2152,0.1571183064166252,5,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0716,0.2328,0.1740384300545746,20,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.2544,0.18757739293136708,50,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0416,0.1632,0.12978709558797136,1,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.068,0.2156,0.16406261351123225,5,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0764,0.2568,0.1850861442656581,20,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0828,0.2692,0.19205315324210726,50,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0448,0.152,0.12362205017434283,1,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0756,0.2204,0.16995185367920082,5,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0768,0.254,0.18534967194067936,20,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0844,0.2624,0.19236257528504472,50,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0504,0.1604,0.13408315582929525,1,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.2412,0.1653817451964267,5,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2704,0.1960692277551941,20,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2848,0.19770991219759304,50,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0408,0.1512,0.12133918588621002,1,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.072,0.2112,0.16481619430952693,5,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.2592,0.19191125062101222,20,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.084,0.2744,0.1948686086576575,50,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0532,0.1744,0.13766480667241632,1,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0672,0.2276,0.16516256362192291,5,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.082,0.2652,0.18831897789640448,20,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.094,0.2852,0.2023369639395115,50,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0484,0.1544,0.12802117959830067,1,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.074,0.2148,0.16529877315537556,5,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.084,0.2492,0.18580987360838122,20,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0808,0.266,0.1901849387047747,50,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0432,0.1468,0.12326047921761453,1,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0648,0.2164,0.1612920738867389,5,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0732,0.2472,0.1790943822527851,20,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.2652,0.1917737130713903,50,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0488,0.1572,0.13031585289029943,1,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0692,0.2292,0.1690172983760128,5,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0768,0.256,0.18418231324738993,20,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0828,0.2708,0.19195325987872897,50,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0472,0.1816,0.13755283934058793,1,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0644,0.2208,0.16297293484572253,5,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0648,0.244,0.16987179754974638,20,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2552,0.18740111807656804,50,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0464,0.1524,0.1277539928393115,1,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0584,0.2056,0.15150984106235263,5,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.068,0.2248,0.1690674758220596,20,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0732,0.25,0.1788411788785979,50,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0428,0.1564,0.12771369649900022,1,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0644,0.2112,0.1599877558024825,5,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0716,0.2504,0.17805270069459395,20,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.08,0.2576,0.18627481385283462,50,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0436,0.144,0.12150392757505687,1,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0668,0.2176,0.16196486758338496,5,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.074,0.242,0.18032967164538236,20,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0736,0.2524,0.1811945881016132,50,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0488,0.1584,0.13047824272048697,1,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0608,0.2304,0.1606771960228714,5,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0812,0.2616,0.18722360405280655,20,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0836,0.2692,0.19011506284366145,50,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0416,0.1468,0.1210619003509469,1,4,layer2.2.relu,ResNet50,None,Untrained,PyTorch
